College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG12567,78,6.24,6.5,6,Yes,9,6,3,No
CLG14469,94,10,9.6,7,No,4,6,1,No
CLG4477,128,6.1,6.5,10,Yes,5,4,2,Yes
CLG5492,79,8.48,9.57,7,Yes,3,3,4,Yes
CLG11987,101,5.55,5.48,9,Yes,2,6,1,Yes
CLG16642,109,5.96,5.93,3,No,3,2,4,No
CLG9480,81,3.52,3.85,5,Yes,3,7,8,Yes
CLG15000,95,5.8,5.88,4,Yes,8,2,0,Yes
CLG8275,89,9.02,8.95,5,No,4,4,4,No
CLG7880,121,8.37,8.81,3,No,6,3,4,Yes
CLG11951,108,8.2,8.44,8,No,2,6,1,Yes
CLG2942,73,7.1,7.22,8,No,1,9,3,No
CLG5410,111,8.84,9.1,0,No,3,10,5,Yes
CLG6862,87,4.5,4.69,7,No,10,5,2,No
CLG6177,103,9.75,10.13,6,No,1,4,4,No
CLG12698,86,6.85,7.17,1,Yes,8,8,2,Yes
CLG15534,133,7.35,7.38,6,Yes,11,8,3,No
CLG17495,77,9.7,10.22,3,No,2,4,0,No
CLG0552,118,8.8,9.06,2,Yes,1,2,5,Yes
CLG11809,103,7.98,8.18,10,Yes,5,8,3,No
CLG18134,105,4.79,4.76,5,Yes,8,2,2,Yes
CLG11418,99,9.21,9.24,8,Yes,2,3,1,No
CLG5696,116,5.1,5.74,8,No,5,2,5,Yes
CLG18387,123,8.48,8.8,10,No,1,3,3,No
CLG13251,115,6.29,6.22,7,No,8,9,3,Yes
CLG14816,92,8.99,8.83,8,No,6,3,4,Yes
CLG3344,111,10,10.32,5,Yes,10,5,1,Yes
CLG15640,78,5.76,6.16,7,Yes,9,6,4,Yes
CLG2378,121,4.53,4.95,8,Yes,4,4,2,Yes
CLG14861,125,7.12,7.16,3,Yes,6,3,1,Yes
CLG16633,125,7.21,7.39,1,Yes,9,3,3,No
CLG7935,112,6.97,6.97,7,No,4,10,5,No
CLG15751,80,6.43,6.59,7,Yes,6,0,10,Yes
CLG5295,114,7.78,8,2,Yes,9,3,1,No
CLG7458,105,8.79,9.16,4,Yes,1,6,0,No
CLG15332,83,7.39,7.77,10,Yes,1,9,1,No
CLG7432,110,4.5,5.05,5,Yes,4,2,1,Yes
CLG6042,89,7.31,7.83,7,Yes,8,2,2,No
CLG5403,108,6.44,6.39,8,No,10,10,1,Yes
CLG5110,31,5.13,5.1,5,Yes,7,4,5,No
CLG14675,90,7.93,7.77,1,Yes,8,7,8,Yes
CLG11580,89,4.5,4.88,7,No,7,5,4,No
CLG6304,93,5.85,5.66,6,No,8,1,0,Yes
CLG9991,64,5.13,5.91,9,No,8,1,4,No
CLG0008,88,6.82,7.05,2,Yes,6,5,0,No
CLG7836,122,7.82,7.78,9,Yes,8,4,1,No
CLG2512,80,5.82,5.31,8,Yes,1,7,4,No
CLG5281,111,8.08,8.24,9,Yes,10,1,5,No
CLG19320,92,8.25,8.26,2,Yes,5,6,5,Yes
CLG15393,110,6.92,7.69,7,Yes,9,2,2,No
CLG15950,99,10,10.45,9,No,8,8,2,No
CLG14814,99,5.97,6.23,9,Yes,14,2,2,No
CLG12736,69,7.36,7.5,1,Yes,10,1,2,No
CLG6961,78,9.39,9.57,8,No,4,2,0,No
CLG0546,108,8.22,8.16,7,Yes,10,4,2,No
CLG6048,97,8.82,9.33,4,Yes,4,1,2,Yes
CLG11155,89,6.88,6.89,10,Yes,5,2,0,No
CLG1976,87,7.47,7.61,10,No,4,7,4,No
CLG11524,93,5.78,5.95,9,No,9,9,5,No
CLG19287,172,5.79,6.24,6,Yes,1,1,0,No
CLG19963,89,10,10.49,4,No,3,3,1,Yes
CLG8081,82,7.42,8.08,6,No,10,6,3,No
CLG1932,125,8.67,8.44,4,No,8,9,3,No
CLG8838,125,6.85,7.72,8,No,8,5,4,Yes
CLG13801,102,7.34,7.32,8,Yes,1,9,5,Yes
CLG12528,75,7.23,7.31,5,No,9,8,1,No
CLG10221,108,6.73,6.6,4,Yes,10,1,2,No
CLG10762,105,8.99,9.41,5,Yes,3,7,4,Yes
CLG7139,111,6.22,6.48,5,Yes,1,6,1,Yes
CLG7542,97,6.62,6.86,5,No,9,10,3,No
CLG16828,109,9.99,10.45,5,Yes,2,10,3,No
CLG18078,97,4.92,5.17,0,Yes,2,1,0,No
CLG5485,97,3.29,2.75,9,No,6,9,4,Yes
CLG19437,98,5.15,5.02,6,No,9,6,9,No
CLG7621,94,9.17,9.19,4,No,7,2,4,No
CLG0585,98,10,10.11,3,Yes,0,4,5,Yes
CLG18240,108,7.33,7.13,7,Yes,8,1,2,Yes
CLG10352,106,6.52,6.71,4,Yes,10,5,2,No
CLG12421,112,10,9.8,3,Yes,3,9,3,No
CLG8900,108,8.8,8.81,12,Yes,9,8,2,No
CLG18053,103,9.97,9.94,1,Yes,9,10,3,No
CLG15958,111,8.11,8.47,4,Yes,15,8,4,No
CLG1948,86,7.75,8.1,5,Yes,6,4,1,No
CLG2263,81,7.75,7.81,2,Yes,2,5,3,No
CLG4778,92,2.93,2.82,5,Yes,7,4,5,No
CLG7632,80,7.9,8.23,8,No,4,10,1,Yes
CLG2668,107,6.09,6.51,5,No,6,9,4,Yes
CLG15200,108,8.83,9.44,8,Yes,10,6,4,No
CLG0030,124,6.88,7.11,1,Yes,10,15,2,Yes
CLG6595,141,3.92,2.99,12,No,4,3,5,No
CLG3430,110,8.19,8.55,0,Yes,6,2,0,Yes
CLG5695,115,7.54,8.09,6,Yes,7,2,3,No
CLG7190,77,8.03,8.13,8,No,5,0,4,No
CLG16278,88,8.6,8.86,6,Yes,1,6,4,Yes
CLG3082,34,5.81,6.21,4,No,1,8,4,Yes
CLG19031,112,5.1,5.39,6,No,3,10,3,No
CLG4443,81,8.32,8.4,5,No,4,1,5,Yes
CLG10196,91,8.38,8.94,3,Yes,4,7,2,Yes
CLG1688,183,8.26,8.93,7,Yes,5,10,3,No
CLG6390,115,8.01,8.09,2,No,6,6,1,Yes
CLG12562,112,6.39,6.2,1,No,11,9,5,Yes
CLG15570,90,6.89,7,6,No,12,6,2,No
CLG13519,124,6.79,7.41,3,No,6,8,3,Yes
CLG16703,106,10,10.5,6,No,10,9,1,Yes
CLG4066,132,5.35,5.49,9,Yes,8,6,5,No
CLG17771,100,6.85,7.5,4,No,2,5,3,Yes
CLG3954,59,2.12,2.77,4,No,2,1,5,Yes
CLG14167,99,8.46,9.04,1,No,7,0,3,No
CLG16357,79,9.35,9.05,9,Yes,6,5,3,Yes
CLG3994,120,7.81,8.15,5,Yes,3,9,2,Yes
CLG15159,103,8.46,8.3,10,No,4,5,0,Yes
CLG15357,99,8.4,8.04,3,Yes,8,8,3,Yes
CLG12763,107,7,7,1,Yes,8,4,2,No
CLG13788,108,5.78,6.11,2,No,1,7,2,No
CLG1515,77,9.13,8.99,8,No,8,9,0,Yes
CLG13815,104,2.5,3.12,8,No,6,4,3,Yes
CLG19989,106,7.07,8.14,0,Yes,13,7,3,No
CLG9109,81,7.59,7.74,6,No,10,6,5,Yes
CLG9578,98,8.35,8.53,7,Yes,6,3,4,Yes
CLG15816,73,7.64,7.91,2,Yes,6,3,1,No
CLG12251,97,8.76,8.71,7,No,1,2,3,No
CLG8674,74,9.43,10.16,6,Yes,6,4,1,No
CLG3103,77,7.55,7.83,1,No,5,5,0,No
CLG0649,102,8.7,8.93,1,No,10,10,2,Yes
CLG3105,112,6.12,6.44,7,Yes,3,9,1,No
CLG10644,93,7.69,7.74,4,Yes,10,5,0,Yes
CLG10322,113,7.83,8.04,8,Yes,1,7,10,Yes
CLG5001,105,6.78,6.61,1,Yes,8,10,5,Yes
CLG3045,100,6.78,7.22,3,No,6,4,5,No
CLG18202,102,8.48,8.38,6,No,1,3,2,Yes
CLG9083,87,6.45,6.28,5,No,10,4,4,No
CLG1759,91,6.68,7.25,7,Yes,3,2,5,Yes
CLG16243,100,5.59,5.83,4,Yes,1,2,3,Yes
CLG5751,185,6.76,6.91,4,No,6,5,2,Yes
CLG3203,108,8.96,9.36,1,No,9,0,2,Yes
CLG3686,115,5.72,6.79,8,No,13,3,5,Yes
CLG3242,39,8.28,8.13,10,No,10,2,5,No
CLG2769,97,8.92,8.97,4,No,9,2,0,No
CLG16869,170,4.98,4.81,9,Yes,0,9,5,Yes
CLG9632,110,8.16,8.66,7,No,9,8,0,Yes
CLG14423,93,8.48,8.66,8,Yes,4,2,5,No
CLG7599,100,7.93,8.38,1,No,7,7,1,Yes
CLG14759,85,9.32,9.46,5,Yes,3,2,3,No
CLG11731,98,7.48,7.71,3,No,3,1,4,No
CLG0996,78,9.42,9.86,1,No,8,3,2,Yes
CLG14310,132,9.8,9.18,7,No,8,4,4,No
CLG0223,99,7.07,7.21,10,Yes,2,10,0,No
CLG10880,97,8.08,8.28,2,Yes,9,3,5,No
CLG17237,85,9.46,9.83,9,No,6,6,1,No
CLG10432,91,8.61,8.97,6,No,3,0,1,No
CLG15106,96,8.69,8.84,8,No,10,5,5,No
CLG9078,92,7.13,6.6,2,No,5,10,2,No
CLG17175,80,8.57,8.76,10,No,2,0,5,No
CLG16088,81,8.95,9.06,4,Yes,3,10,3,No
CLG15948,113,10,9.88,8,Yes,4,5,5,Yes
CLG9217,86,6.35,6.59,7,No,3,2,0,No
CLG13572,106,5.64,6,8,Yes,9,4,3,Yes
CLG11374,133,9.22,9.41,10,Yes,8,4,9,No
CLG1287,79,7.9,8.27,6,Yes,6,0,5,No
CLG1312,98,6.58,6.94,1,No,10,2,4,No
CLG5462,101,7.78,7.74,10,No,1,7,1,No
CLG1395,109,7.68,7.53,1,Yes,5,4,3,No
CLG12236,126,4.95,5.21,4,No,0,8,2,Yes
CLG10501,86,8.52,8.92,2,Yes,9,4,4,Yes
CLG13439,47,10,10.5,5,No,2,9,5,Yes
CLG16191,118,6.23,6.29,4,Yes,10,6,2,Yes
CLG19896,84,10,9.82,9,No,1,2,2,Yes
CLG7857,100,7.28,6.83,6,Yes,9,10,5,No
CLG7052,101,9.28,9.05,10,Yes,7,5,5,Yes
CLG1954,91,6.63,7.32,9,No,1,9,1,No
CLG8095,111,9.78,9.8,8,Yes,9,8,1,Yes
CLG19888,88,7.88,8.04,10,No,2,5,2,No
CLG7229,89,7.98,8.05,5,Yes,10,9,5,Yes
CLG2018,109,9.71,10.07,3,Yes,3,1,2,No
CLG7143,96,6.91,7.05,4,Yes,8,0,2,Yes
CLG8494,99,8.01,8.4,4,Yes,2,3,0,Yes
CLG5978,100,6.31,6.74,2,No,4,2,5,No
CLG1157,104,5.34,4.9,5,No,7,4,9,Yes
CLG12502,88,6.26,6.59,2,No,1,5,0,Yes
CLG12300,126,7.7,7.79,7,No,3,6,2,Yes
CLG14764,100,8.93,9.53,5,Yes,9,2,2,No
CLG12137,122,8.73,8.96,1,Yes,7,9,4,No
CLG7547,70,7.39,7.17,1,Yes,4,4,5,No
CLG17351,125,3.01,3.88,7,Yes,5,4,5,Yes
CLG18347,122,8.22,8.58,8,No,5,9,3,No
CLG9024,96,5.02,5.11,9,Yes,5,8,3,Yes
CLG11307,81,8.61,8.6,3,Yes,1,4,1,Yes
CLG13365,88,5.68,6.22,5,No,3,8,5,Yes
CLG9177,89,6.67,7.06,5,No,1,7,5,Yes
CLG0995,99,4.94,4.67,8,No,2,0,0,Yes
CLG18631,106,8.25,8.39,10,No,1,3,4,No
CLG0392,172,5.08,4.82,9,No,1,6,0,No
CLG6596,111,10,10.5,8,No,4,6,5,Yes
CLG12187,99,6.51,6.64,8,Yes,5,5,1,No
CLG0804,107,9.47,9.79,7,No,2,8,5,No
CLG8379,104,7.25,7.69,2,Yes,0,4,2,Yes
CLG6268,98,7.57,7.55,2,Yes,3,8,3,No
CLG1401,38,5.88,6.07,5,No,5,7,3,No
CLG0480,96,7.63,7.11,3,Yes,4,14,3,No
CLG15817,109,5.74,6.09,9,No,1,7,0,Yes
CLG18676,108,6.86,7.22,8,Yes,1,1,0,No
CLG2801,89,7.16,7.82,15,Yes,6,10,0,Yes
CLG1314,87,9.71,9.84,6,No,7,2,1,No
CLG10348,111,6.97,6.84,7,Yes,4,4,0,No
CLG19671,85,5.1,5.72,3,No,7,9,1,Yes
CLG15023,104,8.75,8.96,5,Yes,10,6,5,No
CLG2114,102,6.61,6.92,9,No,3,2,4,No
CLG0464,91,5.31,5.22,9,No,1,1,1,No
CLG6634,100,6.37,6.95,4,No,4,2,0,No
CLG1197,48,6.33,6.38,2,No,12,8,4,Yes
CLG12551,92,2.04,3.29,8,Yes,5,1,10,Yes
CLG4325,87,7.07,6.95,4,Yes,5,4,4,No
CLG13661,97,8.65,8.91,6,No,11,10,4,Yes
CLG7118,159,7.5,7.69,2,No,5,5,5,Yes
CLG1126,106,7.19,7.55,8,No,1,8,2,Yes
CLG17850,77,5.14,5.3,10,Yes,2,8,5,No
CLG3497,90,8.45,8.88,1,No,8,2,0,No
CLG13590,114,7.32,6.89,7,Yes,6,10,3,No
CLG9026,122,8.56,9.11,7,No,7,3,0,Yes
CLG12945,122,5.66,6.13,7,No,2,7,2,Yes
CLG7415,94,5.26,5.41,4,Yes,7,6,0,No
CLG10640,127,8.78,8.26,10,Yes,3,4,5,Yes
CLG7114,99,7.33,7.8,2,Yes,6,2,2,Yes
CLG15048,94,8.24,7.74,10,No,0,5,4,Yes
CLG19464,75,8.77,9.06,10,No,5,0,4,Yes
CLG1742,86,7.59,7.54,9,Yes,3,6,5,No
CLG13885,178,5.22,5.61,1,Yes,10,2,7,Yes
CLG0122,77,9.17,10.01,1,No,5,7,2,No
CLG2681,91,8.65,9.1,1,No,1,8,4,Yes
CLG16227,186,6.12,5.99,9,No,7,7,3,Yes
CLG4670,120,6.71,6.97,1,No,10,7,5,Yes
CLG2112,88,9.16,8.88,4,Yes,8,7,2,No
CLG1782,99,9.45,9.43,7,Yes,4,5,0,Yes
CLG8317,71,4.94,5.49,7,Yes,6,2,2,No
CLG14891,128,5.04,5.56,6,Yes,6,5,4,No
CLG15749,113,7.06,7.25,9,Yes,5,8,1,Yes
CLG12860,92,7.93,8.02,10,Yes,3,7,2,Yes
CLG13219,98,5.15,5.42,6,No,15,5,4,Yes
CLG11995,86,6.84,6.74,4,Yes,3,2,2,No
CLG10205,95,8.43,8.89,1,Yes,7,6,3,No
CLG11703,195,6.85,6.79,4,Yes,8,10,1,No
CLG5577,105,8.91,9.12,3,Yes,7,7,1,No
CLG16242,82,8.04,8.15,9,Yes,13,3,5,Yes
CLG12895,89,6.01,6.55,9,No,5,5,5,No
CLG3238,81,6.88,6.74,7,Yes,0,10,0,Yes
CLG3552,109,6.35,7.06,2,Yes,10,10,3,No
CLG1674,97,6.71,7.23,8,Yes,1,6,2,Yes
CLG5400,115,9.53,10.39,8,Yes,2,9,1,Yes
CLG2270,100,7.64,8.05,10,No,2,3,0,No
CLG0831,85,4.75,4.75,7,Yes,2,6,1,No
CLG19754,116,6.48,7.22,6,No,2,1,0,No
CLG1468,71,8.16,8.6,1,No,10,8,2,Yes
CLG5822,66,8.59,9.07,4,No,1,4,5,No
CLG11614,70,8.65,8.42,3,Yes,2,6,2,No
CLG14137,89,9.49,9.39,7,Yes,1,6,3,No
CLG16129,97,8.98,9.09,9,No,9,10,4,Yes
CLG1611,96,7.2,7.5,10,No,1,4,3,Yes
CLG7158,105,7.67,7.72,7,Yes,4,7,1,No
CLG9264,94,7.97,8.74,3,Yes,1,4,2,Yes
CLG9191,114,7.22,7.49,3,No,8,6,5,Yes
CLG3441,62,5.86,6.09,14,No,6,5,1,Yes
CLG1178,89,7.09,7.61,4,Yes,10,8,0,No
CLG12006,87,7.77,7.81,6,Yes,10,8,1,No
CLG4577,104,8.96,8.85,9,Yes,2,0,5,Yes
CLG12943,102,7.96,7.9,11,No,1,12,1,Yes
CLG5870,80,6.1,6.46,11,No,2,7,1,No
CLG1560,116,6.99,7.11,10,Yes,10,2,2,No
CLG15571,108,7.71,8.2,8,No,3,4,4,Yes
CLG14199,115,8.32,8.42,8,Yes,9,3,4,Yes
CLG15121,96,6.97,6.65,3,No,10,10,7,No
CLG8371,86,8.18,7.9,6,Yes,4,6,1,Yes
CLG3981,81,2.18,3.38,6,No,4,1,3,No
CLG19193,96,8.68,9.38,6,Yes,2,1,2,Yes
CLG5920,123,8.3,8.65,7,Yes,7,3,4,Yes
CLG10591,94,6.52,6.65,5,Yes,4,4,5,No
CLG7439,100,7.61,8.56,4,No,6,8,3,No
CLG15858,118,6.22,6.07,10,No,10,10,1,Yes
CLG11173,89,6.21,6.61,4,Yes,2,4,4,No
CLG6913,90,5.6,5.98,4,Yes,1,9,4,Yes
CLG14521,108,8.14,8.49,2,No,0,1,0,No
CLG7709,86,7.1,7.51,8,Yes,10,10,0,Yes
CLG14285,102,4.5,4.91,3,Yes,6,12,4,Yes
CLG11866,164,6.58,6.34,8,Yes,9,2,4,No
CLG2375,124,4.5,4.72,8,Yes,6,3,1,No
CLG18072,99,7.29,7.38,7,Yes,15,2,2,No
CLG9181,85,10,10.43,7,Yes,6,5,2,No
CLG2294,84,7.54,7.84,8,No,2,10,5,Yes
CLG19286,77,8.64,8.59,2,No,9,11,4,Yes
CLG6035,99,7.61,7.79,1,Yes,2,4,0,Yes
CLG7769,116,6.35,6.36,6,Yes,4,6,2,No
CLG10180,70,8.16,8.07,8,No,3,4,4,Yes
CLG6848,90,6.13,6.38,10,Yes,9,10,0,Yes
CLG2574,98,6.44,6.46,6,No,9,6,0,Yes
CLG12155,100,8.68,8.88,3,No,6,8,5,No
CLG15585,113,7.16,7.21,9,Yes,6,4,1,Yes
CLG3422,109,8.61,9.42,1,Yes,9,1,8,Yes
CLG5603,114,6.75,6.68,9,No,8,3,2,Yes
CLG3974,88,6.28,6.72,2,Yes,2,4,5,Yes
CLG3767,111,8.02,7.9,3,Yes,6,10,2,Yes
CLG12017,97,5.65,5.93,2,No,3,3,3,No
CLG8656,93,7.65,7.73,8,No,10,8,1,No
CLG18131,84,7.73,7.63,10,No,2,2,2,No
CLG9463,84,6.96,7.04,3,No,6,9,4,No
CLG17286,96,8.89,8.99,1,No,4,3,0,Yes
CLG3033,136,5.51,6.33,1,Yes,1,10,1,No
CLG16511,98,6.33,6.9,7,No,2,2,3,Yes
CLG18742,101,9.91,10.21,13,Yes,3,6,2,No
CLG0969,156,4.5,4.5,3,No,0,9,0,Yes
CLG0687,81,7.53,7.79,4,Yes,5,4,0,Yes
CLG16796,79,6.41,6.78,3,Yes,10,6,3,No
CLG15598,105,7.7,8.27,12,Yes,3,4,5,No
CLG4290,87,8,7.59,4,Yes,2,1,3,Yes
CLG15238,118,10,10.02,6,Yes,8,6,3,Yes
CLG14408,107,6.58,6.7,2,Yes,3,6,3,Yes
CLG15679,191,7.65,7.96,9,Yes,2,7,5,No
CLG13003,86,6.27,6.13,9,Yes,10,6,7,Yes
CLG9993,115,6.7,6.83,2,Yes,9,8,1,No
CLG14030,102,7.63,7.98,5,Yes,3,9,4,Yes
CLG4431,101,5.83,6.04,5,Yes,9,5,5,No
CLG9788,69,8.64,8.52,6,No,4,8,1,No
CLG10773,97,7.76,8.07,0,Yes,3,2,5,No
CLG8476,93,7.54,8,9,Yes,6,9,3,No
CLG3963,81,7.08,7.3,7,Yes,6,9,1,Yes
CLG0545,124,7.27,7.45,8,No,2,7,4,Yes
CLG1143,113,7.05,7.31,9,No,4,5,3,No
CLG11012,126,6.24,6.85,1,No,3,10,5,Yes
CLG8138,99,2.35,2.44,5,No,1,9,0,No
CLG11603,111,6.69,7.38,0,Yes,0,4,1,Yes
CLG17655,119,7.62,8.25,9,Yes,9,2,4,Yes
CLG6541,108,7,7.27,10,No,10,3,5,Yes
CLG13270,85,7.54,7.32,8,No,14,4,2,No
CLG1525,82,5.46,5.81,9,No,10,6,2,No
CLG13940,121,7.79,8.54,1,No,1,10,3,No
CLG19056,181,2.39,2.43,15,No,10,7,3,No
CLG4817,88,4.74,4.56,8,Yes,6,9,3,Yes
CLG1430,99,5.75,5.45,7,Yes,5,3,2,No
CLG17732,92,8.56,9.05,10,Yes,5,9,4,Yes
CLG17414,98,7.09,7.4,4,No,1,3,0,Yes
CLG1367,94,8.72,9.05,4,Yes,2,0,2,Yes
CLG2646,89,4.72,5.37,10,No,1,9,3,Yes
CLG2771,105,2.33,2.43,9,Yes,9,3,2,No
CLG8906,101,4.63,4.83,4,Yes,2,5,2,Yes
CLG12915,90,7.72,8.82,5,Yes,3,10,1,Yes
CLG5127,112,3.57,3.27,8,No,8,1,2,Yes
CLG11302,112,8.28,8.28,7,Yes,1,1,5,Yes
CLG9139,129,7.25,7.71,6,No,7,8,1,Yes
CLG11684,115,7.73,7.85,8,No,10,5,10,Yes
CLG11239,93,9.59,9.53,10,Yes,9,8,3,Yes
CLG11854,85,8.51,8.67,9,Yes,10,0,2,No
CLG7125,94,8.31,8.71,2,Yes,9,1,3,Yes
CLG17292,83,7.59,7.62,3,Yes,8,3,2,No
CLG12931,77,6.75,6.97,6,No,4,10,3,No
CLG7668,117,6.86,7.09,3,No,7,5,1,Yes
CLG9456,96,7.03,6.86,6,No,2,6,2,Yes
CLG1266,94,6.65,7.02,7,No,5,6,4,Yes
CLG15181,102,4.5,5.81,6,No,6,3,5,Yes
CLG2817,78,7.63,7.37,4,No,6,1,0,No
CLG1242,110,7.36,7.66,3,Yes,7,10,4,No
CLG18608,62,7.86,7.7,10,No,7,1,2,Yes
CLG1325,81,7.35,7.39,14,No,9,10,1,Yes
CLG6464,109,8.74,8.47,1,Yes,2,9,5,No
CLG17474,114,5.38,5.62,8,No,7,3,1,No
CLG15909,128,6.99,7.7,4,Yes,8,2,4,Yes
CLG8056,115,7.86,8.22,3,No,5,1,5,Yes
CLG5024,92,8.32,8.65,3,Yes,9,10,6,No
CLG14326,135,4.97,4.75,1,No,9,2,4,Yes
CLG9431,118,7.98,8.11,9,Yes,14,3,4,No
CLG6897,101,6.38,6.75,5,Yes,7,6,1,Yes
CLG13231,85,8.19,8.29,5,No,5,5,1,Yes
CLG15777,99,6.27,6.23,2,Yes,7,7,5,No
CLG19358,167,5.17,5,1,No,9,1,0,Yes
CLG8353,102,7.7,7.86,4,No,5,7,3,Yes
CLG6654,101,7.43,8.39,5,Yes,10,9,4,Yes
CLG4245,94,3.44,3.22,3,Yes,5,2,3,Yes
CLG7365,99,7.65,8.16,1,No,5,3,1,Yes
CLG18193,95,8.53,8.85,4,No,5,9,2,No
CLG2040,103,7.67,8.35,13,Yes,9,3,0,No
CLG13657,68,6.02,6.12,6,No,6,10,0,No
CLG11496,79,7.71,8.3,5,No,9,3,1,No
CLG14889,102,2.62,2.09,10,Yes,9,3,3,No
CLG12954,119,8.98,9.51,0,No,5,8,3,Yes
CLG13994,77,4.7,5.05,4,Yes,1,3,1,No
CLG7453,102,6,6.45,2,No,5,10,4,Yes
CLG13415,122,8.59,8.51,1,Yes,2,1,5,No
CLG13925,83,8.53,9,9,Yes,6,1,4,No
CLG11998,90,9.26,9.37,1,No,6,3,1,Yes
CLG10337,87,8.44,8.81,3,Yes,7,4,5,No
CLG6832,109,10,10.5,10,Yes,2,7,3,No
CLG13368,76,8.15,8.45,10,Yes,3,1,1,Yes
CLG19189,91,7.67,7.9,5,No,2,2,10,No
CLG4484,83,7.04,6.53,6,Yes,9,7,0,Yes
CLG1644,85,8.88,9.6,4,Yes,1,10,0,No
CLG14767,92,7.77,8.3,1,No,2,2,1,Yes
CLG12719,117,8.51,8.7,6,No,10,8,7,No
CLG7909,104,5.58,5.45,2,No,9,10,2,No
CLG18649,108,7.64,7.82,9,No,8,8,2,No
CLG14982,92,6.1,5.89,6,No,9,2,4,No
CLG9865,119,6.92,7.03,4,No,1,13,3,Yes
CLG16007,103,8.66,9.02,1,No,7,1,0,Yes
CLG12892,82,6.85,6.79,5,Yes,2,8,1,Yes
CLG3873,82,6.46,6.65,3,No,5,7,1,No
CLG19295,94,7.75,7.89,12,Yes,10,2,0,Yes
CLG10980,94,9.24,8.7,9,No,9,8,4,No
CLG12998,111,4.5,4.77,6,No,7,9,5,Yes
CLG11240,74,5.47,5.3,4,Yes,4,6,5,No
CLG12936,48,7.6,7.7,5,No,5,4,1,No
CLG1882,85,7.08,7.17,5,No,5,10,3,Yes
CLG6830,82,9.2,9.48,7,Yes,10,4,2,No
CLG2312,121,6.45,6.39,7,Yes,10,10,1,Yes
CLG14829,125,8.57,8.73,3,Yes,8,11,2,Yes
CLG18817,93,9.68,9.81,8,No,6,8,1,Yes
CLG15990,126,6.96,6.87,8,Yes,9,7,5,Yes
CLG19769,84,3.37,3.85,1,No,7,5,4,Yes
CLG6624,95,8.8,9.21,8,Yes,3,5,2,No
CLG5896,31,10,9.73,5,No,9,1,10,Yes
CLG8382,114,7.38,7.43,2,No,3,6,3,Yes
CLG16991,118,8.03,7.71,7,Yes,7,1,2,Yes
CLG2499,94,8.23,8.12,6,No,2,2,3,Yes
CLG12571,102,5.55,5.7,1,Yes,8,3,2,Yes
CLG1639,94,2.72,2.29,6,No,8,4,3,No
CLG17891,93,3.6,3.27,6,Yes,10,3,5,No
CLG12049,75,2.64,2.82,9,No,10,4,3,No
CLG3667,100,8.01,7.63,8,No,4,3,0,Yes
CLG8183,99,4.8,5.02,5,No,3,0,1,Yes
CLG11882,197,8.11,8.57,9,No,7,0,5,No
CLG3871,199,9.07,8.79,8,Yes,5,5,3,Yes
CLG6579,101,7.41,8.21,10,No,4,5,1,No
CLG5949,94,6.25,6.43,6,No,6,3,5,No
CLG12721,108,5.74,6.2,2,Yes,1,4,2,No
CLG15475,79,3.07,2.36,9,Yes,7,3,0,Yes
CLG1115,75,7.36,7.39,4,No,1,0,2,Yes
CLG3844,99,5.38,5.2,3,No,1,5,4,Yes
CLG16820,162,6.81,6.72,5,No,6,2,3,No
CLG13751,105,6.91,7.33,8,No,7,8,5,Yes
CLG4438,124,9,9.13,5,Yes,4,10,4,No
CLG15324,101,8.02,8.07,7,Yes,8,6,2,No
CLG17054,106,5.63,5.74,3,No,8,2,5,No
CLG0608,109,3.55,3.15,4,No,2,2,5,Yes
CLG1461,97,6.88,7.9,10,Yes,2,4,0,No
CLG18344,109,4.98,5.54,8,Yes,1,2,7,No
CLG18945,105,7.85,7.91,2,No,5,4,4,No
CLG3001,77,9.93,10.19,1,No,6,7,4,Yes
CLG7066,85,4.5,4.82,4,Yes,9,2,0,Yes
CLG6093,86,7.35,7.31,8,No,5,3,0,No
CLG3438,111,6.35,6.35,4,No,10,8,1,No
CLG15109,83,8.36,8.2,1,Yes,9,7,2,No
CLG4947,115,8.07,8.59,7,No,4,9,7,Yes
CLG17995,73,6,6.5,9,No,10,7,4,No
CLG15664,68,7.2,7.55,8,No,2,6,5,Yes
CLG7110,131,3.28,3.12,1,No,14,2,0,Yes
CLG6876,85,9.49,9.88,6,No,2,2,2,Yes
CLG14364,83,7.4,7.84,3,Yes,2,2,2,Yes
CLG11158,77,7.23,7.7,7,No,9,3,5,No
CLG16052,85,8,7.67,8,Yes,2,1,1,Yes
CLG13412,89,6.74,7.09,10,Yes,2,7,5,Yes
CLG9512,92,7.69,7.68,10,Yes,4,6,5,Yes
CLG3710,111,9.38,9.23,4,No,1,1,3,Yes
CLG17593,81,7.5,7.53,2,Yes,4,10,0,No
CLG4185,97,5.78,5.76,5,No,1,1,5,Yes
CLG7882,96,8.41,8.52,7,No,15,9,5,No
CLG10192,109,7.37,7.71,9,Yes,9,1,3,Yes
CLG14277,118,5.42,5.54,1,Yes,0,3,2,No
CLG18615,97,5.53,5.75,9,No,8,2,1,No
CLG8945,100,6.65,7.33,4,Yes,6,6,3,No
CLG17036,106,9.77,9.97,5,No,1,5,0,No
